customer_id,signup_date,plan_tier,monthly_usage_hours,support_tickets_last_90d,team_size,industry,nps_score,onboarding_completed,churned,days_to_churn
424,2023-01-18,free,8.46,4,2,finance,88.0,True,False,
425,2022-11-23,free,11.74,3,1,finance,26.0,False,True,36.0
426,2023-04-09,professional,387.3,7,48,finance,77.0,True,False,
427,2023-01-24,enterprise,363.3,19,22,healthcare,79.0,False,False,
428,2023-05-17,professional,138.08,3,19,tech,90.0,True,False,
429,2022-09-13,free,4.43,5,1,tech,37.0,True,True,221.0
430,2022-01-14,enterprise,940.63,14,73,finance,45.0,True,False,
431,2022-11-02,starter,13.52,6,2,education,93.0,True,False,
432,2023-06-12,starter,24.39,3,6,tech,84.0,False,False,
433,2022-06-06,free,11.8,7,1,tech,27.0,False,True,88.0
434,2022-04-16,free,52.32,3,4,education,83.0,True,False,
435,2022-04-23,starter,115.04,6,8,finance,,True,False,
436,2022-03-12,starter,148.76,2,11,retail,38.0,True,False,
437,2023-03-07,starter,14.88,5,4,healthcare,51.0,True,False,
438,2023-04-04,enterprise,2978.37,15,176,healthcare,85.0,True,False,
439,2022-10-05,professional,287.53,4,23,tech,94.0,True,False,
440,2023-09-04,enterprise,1002.88,24,190,retail,48.0,False,False,
441,2022-01-02,free,54.15,8,5,healthcare,,False,True,87.0
442,2022-02-14,free,18.04,8,2,retail,67.0,True,False,
443,2023-09-23,starter,76.34,6,14,tech,30.0,False,True,32.0
444,2023-08-17,enterprise,1356.89,9,124,healthcare,89.0,True,False,
445,2022-07-28,starter,38.16,0,4,finance,93.0,True,False,
446,2023-05-09,starter,103.91,1,11,tech,,True,False,
447,2022-04-11,starter,44.65,4,6,retail,38.0,True,False,
448,2022-12-03,free,35.15,2,2,finance,19.0,False,True,303.0
449,2022-04-11,starter,13.57,8,2,retail,38.0,True,False,
450,2022-07-24,free,31.71,5,4,healthcare,82.0,True,False,
451,2022-05-11,starter,94.94,0,11,healthcare,81.0,True,False,
452,2023-09-22,starter,58.74,8,5,tech,58.0,True,False,
453,2023-05-02,starter,37.38,9,5,tech,92.0,True,False,
454,2023-03-12,starter,117.77,0,11,retail,55.0,True,False,
455,2023-10-23,free,21.95,4,4,healthcare,,True,True,31.0
456,2023-11-30,enterprise,344.18,19,31,healthcare,51.0,False,False,
457,2022-01-18,starter,92.67,3,12,finance,,True,True,594.0
458,2023-10-09,professional,134.89,7,15,education,,True,True,35.0
459,2023-02-09,professional,187.91,5,15,healthcare,63.0,True,False,
460,2022-06-18,professional,142.65,0,21,finance,33.0,True,False,
461,2022-07-16,free,31.18,6,4,finance,10.0,False,True,358.0
462,2023-09-28,starter,180.68,2,11,healthcare,50.0,True,False,
463,2022-08-24,starter,60.81,2,8,education,91.0,True,False,
464,2023-01-13,free,27.58,4,3,retail,17.0,False,True,68.0
465,2022-12-18,professional,470.77,5,46,tech,39.0,True,True,255.0
466,2022-12-09,free,11.34,0,1,tech,59.0,True,False,
467,2023-11-15,free,63.06,8,4,finance,36.0,True,True,39.0
468,2022-10-02,free,27.1,4,3,tech,,True,True,34.0
469,2022-07-01,free,25.7,5,5,education,31.0,False,False,
470,2023-10-01,starter,136.38,4,11,education,9.0,True,True,42.0
471,2022-06-18,free,43.44,4,2,healthcare,99.0,True,False,
472,2023-07-31,free,43.42,4,4,healthcare,52.0,True,False,
473,2023-09-27,free,83.17,6,5,healthcare,27.0,True,True,38.0
474,2022-11-08,free,19.25,9,2,retail,36.0,True,True,85.0
475,2022-11-03,free,5.45,0,1,tech,65.0,True,False,
476,2022-10-08,starter,51.41,4,3,tech,3.0,False,True,255.0
477,2023-03-01,free,23.04,0,2,tech,38.0,True,True,203.0
478,2022-03-31,starter,85.09,3,7,finance,60.0,True,False,
479,2023-01-02,enterprise,687.42,19,70,healthcare,93.0,True,False,
480,2023-04-23,starter,77.76,6,5,retail,30.0,True,True,242.0
481,2022-02-13,free,23.52,7,5,healthcare,74.0,False,False,
482,2023-02-06,free,30.45,9,4,tech,9.0,True,True,63.0
483,2022-02-11,starter,171.84,3,8,retail,13.0,True,True,633.0
484,2022-03-26,professional,85.53,4,13,healthcare,91.0,True,False,
485,2022-08-09,professional,495.52,4,40,retail,85.0,True,False,
486,2022-08-26,starter,47.47,6,5,healthcare,94.0,True,False,
487,2022-08-25,free,67.23,3,5,healthcare,,True,True,201.0
488,2022-07-03,enterprise,1363.71,12,134,finance,71.0,False,False,
489,2022-02-11,enterprise,424.92,8,92,finance,68.0,True,False,
490,2023-07-02,free,59.0,8,4,finance,47.0,True,False,
491,2022-02-26,starter,21.34,6,3,healthcare,53.0,True,False,
492,2023-12-01,professional,464.94,2,26,tech,91.0,True,False,
493,2022-04-13,starter,43.07,3,3,finance,33.0,False,True,613.0
494,2023-02-06,free,23.77,6,3,retail,38.0,False,True,249.0
495,2023-04-13,starter,169.19,5,13,tech,24.0,True,True,97.0
496,2022-01-01,professional,242.11,3,35,healthcare,46.0,False,False,
497,2022-07-15,starter,93.18,5,10,finance,63.0,True,False,
498,2023-07-10,starter,52.19,4,7,tech,16.0,False,True,105.0
499,2023-06-03,free,8.82,2,2,tech,50.0,True,False,
500,2023-06-20,professional,330.32,7,28,tech,69.0,True,False,
501,2023-04-06,professional,62.0,6,18,tech,95.0,True,False,
502,2022-12-14,starter,139.39,12,11,healthcare,64.0,True,False,
503,2022-09-16,free,22.69,7,2,finance,1.0,False,True,104.0
504,2022-03-11,free,30.45,0,4,tech,99.0,False,False,
505,2022-06-15,professional,246.59,4,26,healthcare,34.0,True,False,
506,2022-06-15,free,52.31,0,5,tech,83.0,False,False,
507,2022-12-24,free,26.06,7,4,retail,26.0,True,True,177.0
508,2022-11-10,starter,73.17,3,11,healthcare,55.0,False,False,
509,2023-07-14,free,13.37,5,1,healthcare,40.0,True,False,
510,2022-04-07,enterprise,601.57,10,174,tech,92.0,True,False,
511,2023-09-03,starter,185.49,7,13,tech,93.0,True,False,
512,2023-08-04,professional,390.37,6,38,healthcare,2.0,True,True,99.0
513,2023-01-24,starter,118.96,8,14,tech,45.0,True,False,
514,2023-02-25,free,36.03,4,5,finance,7.0,False,True,203.0
515,2023-09-01,starter,39.45,8,7,healthcare,15.0,True,True,55.0
516,2022-03-25,free,37.46,5,5,tech,58.0,True,False,
517,2022-08-08,professional,320.34,1,33,tech,30.0,True,False,
518,2023-08-22,starter,54.58,0,5,healthcare,11.0,True,True,111.0
519,2023-10-24,professional,534.6,4,43,retail,93.0,True,False,
520,2023-05-07,free,40.08,3,5,finance,,False,True,238.0
521,2022-07-26,free,8.44,8,1,retail,,False,True,104.0
522,2022-04-13,enterprise,2294.99,14,197,tech,61.0,False,False,
523,2023-10-06,starter,55.85,8,6,tech,15.0,True,True,86.0
524,2023-08-18,professional,301.3,6,26,finance,70.0,True,False,
525,2023-06-18,free,27.61,7,4,tech,78.0,True,False,
526,2022-04-11,free,30.55,3,3,retail,15.0,True,True,152.0
527,2023-01-23,starter,59.75,2,8,tech,38.0,True,False,
528,2023-03-09,free,47.63,1,4,healthcare,86.0,False,False,
529,2022-06-21,professional,257.31,0,15,tech,87.0,True,False,
530,2022-04-22,enterprise,2303.83,15,138,tech,96.0,False,False,
531,2023-06-26,free,51.01,4,5,healthcare,38.0,False,True,54.0
532,2022-10-27,free,5.81,2,1,education,9.0,False,True,362.0
533,2023-11-14,starter,32.1,3,3,finance,82.0,False,False,
534,2022-07-17,professional,427.09,7,46,retail,,True,False,
535,2023-07-10,professional,178.36,8,34,finance,54.0,True,False,
536,2022-10-02,starter,112.03,6,9,healthcare,32.0,True,True,442.0
537,2022-08-17,professional,155.79,6,20,tech,51.0,True,False,
538,2022-09-26,free,16.1,4,3,finance,94.0,True,False,
539,2023-02-26,free,22.66,9,2,healthcare,21.0,True,True,215.0
540,2022-09-03,enterprise,3294.37,16,186,healthcare,39.0,True,False,
541,2023-05-16,starter,80.78,4,10,education,88.0,True,False,
542,2023-03-08,starter,15.18,7,4,education,41.0,True,False,
543,2022-11-29,starter,56.99,8,6,tech,71.0,True,False,
544,2022-10-26,starter,18.13,1,2,tech,96.0,True,False,
545,2023-05-21,professional,168.54,2,29,retail,56.0,True,False,
546,2022-12-28,free,45.14,6,4,tech,40.0,False,False,
547,2022-03-10,free,9.37,4,1,finance,,False,True,646.0
548,2022-01-02,starter,63.47,6,6,finance,70.0,True,False,
549,2022-11-19,starter,62.42,1,4,tech,86.0,True,False,
550,2023-11-18,free,4.15,5,4,education,68.0,True,False,
551,2023-08-24,free,21.12,5,4,finance,92.0,True,False,
552,2022-11-21,free,10.85,8,1,healthcare,,True,True,256.0
553,2023-06-25,professional,65.35,3,18,healthcare,85.0,True,False,
554,2023-08-12,professional,242.86,2,37,healthcare,63.0,True,False,
555,2023-08-19,starter,78.48,5,11,tech,,True,False,
556,2022-09-29,professional,162.96,0,20,retail,26.0,True,True,326.0
557,2023-02-08,professional,154.52,3,13,education,76.0,True,False,
558,2023-04-08,starter,62.67,7,10,education,46.0,True,False,
559,2022-08-20,free,16.76,4,2,finance,93.0,True,False,
560,2022-07-01,starter,25.89,2,4,education,48.0,False,False,
561,2023-01-31,starter,112.93,9,12,tech,22.0,True,True,243.0
562,2022-02-28,professional,159.75,3,15,tech,40.0,True,False,
563,2023-12-04,starter,17.54,6,4,education,42.0,True,False,
564,2022-03-10,free,11.13,7,1,healthcare,,True,True,584.0
565,2023-06-02,starter,24.69,7,4,education,43.0,True,False,
566,2023-03-04,free,15.61,4,3,tech,,True,False,
567,2022-08-02,free,14.43,7,1,tech,53.0,False,False,
568,2023-10-10,starter,151.98,3,14,finance,39.0,True,True,66.0
569,2022-04-02,professional,190.46,5,43,retail,57.0,True,False,
570,2022-07-16,starter,141.02,1,11,healthcare,63.0,True,False,
571,2023-02-07,professional,152.56,2,22,retail,97.0,True,False,
572,2022-05-27,starter,111.3,0,6,tech,,True,False,
573,2023-09-11,starter,174.04,4,13,tech,89.0,True,False,
574,2023-09-15,professional,448.1,5,44,healthcare,33.0,True,True,46.0
575,2022-05-17,free,29.74,8,3,finance,7.0,False,True,307.0
576,2022-08-23,starter,67.19,5,7,healthcare,81.0,True,False,
577,2023-01-09,free,9.11,0,1,healthcare,0.0,True,True,144.0
578,2022-10-03,starter,60.25,6,9,healthcare,,True,True,40.0
579,2022-06-13,starter,60.89,1,11,education,81.0,False,False,
580,2023-02-19,starter,69.6,4,8,retail,,True,False,
581,2023-01-31,free,11.82,11,3,retail,1.0,False,True,181.0
582,2022-05-21,starter,22.41,3,3,finance,43.0,True,False,
583,2023-10-27,free,70.99,9,5,retail,,False,True,51.0
584,2022-02-21,professional,311.66,0,21,healthcare,49.0,True,False,
585,2023-06-12,free,30.09,3,3,tech,,False,True,105.0
586,2022-03-20,free,33.87,7,2,education,83.0,True,False,
587,2022-09-06,free,17.55,9,2,tech,27.0,False,True,150.0
588,2023-08-05,starter,69.02,8,6,tech,10.0,True,True,66.0
589,2022-04-14,starter,57.27,2,12,retail,67.0,True,False,
590,2022-07-31,starter,242.92,4,13,retail,92.0,True,False,
591,2023-11-03,professional,879.85,6,42,education,69.0,True,False,
592,2022-11-19,starter,35.61,0,4,education,,True,False,
593,2022-05-09,starter,34.91,4,6,tech,23.0,True,True,254.0
594,2022-01-11,free,40.99,5,3,retail,33.0,False,True,109.0
595,2023-03-31,free,41.92,7,5,retail,15.0,True,True,104.0
596,2023-02-27,free,11.05,5,1,healthcare,25.0,False,True,232.0
597,2023-08-06,enterprise,925.78,13,89,finance,59.0,False,False,
598,2023-03-31,enterprise,2121.11,11,146,education,96.0,True,False,
599,2023-04-11,free,33.84,7,3,finance,35.0,True,False,
600,2023-05-15,free,46.17,9,5,healthcare,45.0,True,False,
601,2023-09-24,free,93.32,5,4,retail,26.0,False,True,51.0
602,2022-05-21,free,10.15,3,2,finance,11.0,False,True,589.0
603,2022-06-05,professional,871.57,7,47,healthcare,99.0,True,False,
604,2022-12-22,enterprise,456.63,11,62,tech,54.0,True,False,
605,2022-05-05,starter,102.85,2,9,healthcare,67.0,True,False,
606,2022-09-25,starter,79.64,8,8,retail,9.0,False,True,230.0
607,2023-12-01,starter,36.73,5,4,healthcare,86.0,True,False,
608,2023-07-16,starter,15.59,0,3,finance,,True,True,123.0
609,2023-01-30,starter,116.62,2,9,retail,,True,True,307.0
610,2023-10-03,free,12.37,8,1,finance,0.0,False,True,31.0
611,2023-05-12,professional,176.4,1,39,finance,76.0,True,False,
612,2023-07-08,professional,261.13,9,36,finance,,True,False,
613,2022-11-04,free,21.76,7,2,tech,,True,True,422.0
614,2022-05-30,free,20.45,4,2,healthcare,,True,True,400.0
615,2022-07-30,professional,302.28,5,21,healthcare,,True,True,231.0
616,2023-10-06,starter,212.75,2,14,retail,89.0,True,False,
617,2023-09-15,enterprise,315.51,17,88,tech,63.0,True,False,
618,2022-07-10,starter,99.53,4,14,tech,65.0,True,False,
619,2023-06-04,starter,56.21,6,6,healthcare,39.0,True,False,
620,2022-04-16,free,3.93,5,1,education,77.0,False,False,
621,2023-06-29,starter,77.94,7,14,tech,12.0,False,True,174.0
622,2023-10-13,starter,48.6,6,4,retail,99.0,True,False,
623,2023-06-26,free,26.08,4,3,tech,63.0,False,False,
624,2022-02-12,professional,156.72,6,26,tech,42.0,True,False,
625,2023-06-11,starter,79.49,0,9,tech,86.0,True,False,
626,2022-06-27,free,26.06,3,2,healthcare,5.0,False,True,388.0
627,2023-04-22,starter,114.36,5,10,retail,,False,True,198.0
628,2022-02-16,starter,20.79,2,3,healthcare,88.0,True,False,
629,2022-10-24,starter,37.29,7,7,education,10.0,True,True,384.0
630,2022-09-27,free,109.79,4,5,finance,30.0,True,True,299.0
631,2022-04-14,free,14.64,3,2,tech,,False,True,494.0
632,2023-10-16,professional,246.28,2,34,tech,76.0,True,False,
633,2022-04-04,enterprise,1249.91,19,110,tech,55.0,True,False,
634,2023-09-06,starter,30.13,4,8,education,13.0,True,True,87.0
635,2023-01-03,free,11.22,3,1,retail,37.0,True,False,
636,2022-01-03,starter,68.27,6,5,education,88.0,False,False,
637,2022-11-28,starter,71.4,8,13,finance,10.0,True,True,75.0
638,2022-06-06,professional,276.32,2,29,finance,86.0,True,False,
639,2022-12-09,professional,491.01,3,29,education,65.0,True,False,
640,2023-12-23,starter,57.54,0,3,tech,86.0,True,False,
641,2023-01-11,starter,58.23,2,4,tech,20.0,True,True,159.0
642,2023-02-04,free,21.31,6,4,education,14.0,True,True,170.0
643,2022-10-27,enterprise,1111.14,9,180,healthcare,92.0,False,False,
644,2023-06-21,professional,311.79,3,29,education,98.0,True,False,
645,2023-01-24,starter,27.01,4,4,education,45.0,True,False,
646,2022-07-26,starter,93.16,11,13,healthcare,,True,True,103.0
647,2023-05-12,free,70.31,3,4,tech,93.0,False,False,
648,2023-11-03,starter,186.82,9,14,healthcare,0.0,True,True,49.0
649,2022-01-17,free,24.53,4,2,tech,49.0,True,False,
650,2022-12-01,free,26.73,5,2,education,,True,True,328.0
651,2022-04-11,enterprise,777.68,13,87,healthcare,62.0,True,False,
652,2023-06-12,free,8.04,5,1,healthcare,,False,True,61.0
653,2022-11-09,free,4.87,7,1,retail,61.0,False,False,
654,2023-03-12,starter,171.89,6,13,education,67.0,True,False,
655,2023-06-22,professional,103.16,5,13,education,80.0,True,False,
656,2022-05-29,professional,142.53,5,23,healthcare,90.0,True,False,
657,2022-05-03,professional,83.3,4,14,tech,47.0,True,False,
658,2023-11-25,professional,443.01,2,43,healthcare,39.0,True,False,
659,2023-09-06,free,1.14,3,1,education,,True,True,52.0
660,2022-10-23,professional,757.03,6,45,retail,40.0,False,False,
661,2023-01-15,starter,55.18,8,7,finance,,True,False,
662,2023-09-07,free,9.8,3,1,finance,6.0,True,True,31.0
663,2022-12-22,starter,157.59,2,12,finance,79.0,True,False,
664,2023-01-30,starter,5.65,3,2,tech,36.0,True,True,85.0
665,2023-11-18,free,23.23,1,4,retail,29.0,False,True,39.0
666,2022-03-01,professional,44.88,5,5,tech,78.0,True,False,
667,2022-02-17,free,8.55,6,1,tech,,False,True,672.0
668,2022-11-12,starter,32.17,1,3,tech,3.0,False,True,160.0
669,2022-06-27,free,14.49,0,2,tech,,False,True,94.0
670,2023-12-14,free,6.69,3,1,education,41.0,False,False,
671,2023-02-19,free,9.55,5,1,healthcare,21.0,True,True,256.0
672,2022-04-27,professional,256.72,3,31,finance,74.0,True,False,
673,2023-10-28,free,18.45,1,2,healthcare,12.0,True,True,50.0
674,2023-04-04,free,26.97,5,3,finance,,True,True,224.0
675,2023-10-15,starter,172.82,5,10,education,40.0,True,False,
676,2023-02-21,starter,43.3,5,8,tech,78.0,True,False,
677,2023-07-16,starter,67.55,1,13,tech,46.0,True,False,
678,2022-03-31,starter,103.7,8,14,finance,,True,True,329.0
679,2022-08-20,starter,32.49,0,5,healthcare,85.0,True,False,
680,2022-01-23,free,28.4,4,3,education,,False,True,630.0
681,2022-07-08,enterprise,694.68,11,109,healthcare,50.0,True,False,
682,2022-08-17,free,110.56,3,5,healthcare,18.0,True,True,480.0
683,2023-11-17,starter,16.48,0,2,healthcare,62.0,True,False,
684,2023-11-04,professional,82.18,4,10,finance,2.0,False,True,38.0
685,2023-11-30,starter,39.21,3,3,tech,90.0,False,False,
686,2022-11-23,free,55.51,5,5,tech,81.0,True,False,
687,2022-05-12,professional,231.85,7,37,finance,49.0,True,False,
688,2023-06-12,enterprise,678.26,14,146,finance,38.0,True,False,
689,2022-04-16,starter,155.22,7,9,tech,50.0,True,False,
690,2023-10-21,professional,298.5,7,26,education,31.0,True,False,
691,2022-10-02,starter,135.31,6,11,tech,25.0,False,True,116.0
692,2023-03-16,starter,115.86,1,9,finance,66.0,True,False,
693,2023-08-06,professional,113.46,7,16,education,62.0,True,False,
694,2022-01-10,free,49.11,5,4,education,26.0,False,True,294.0
695,2022-09-30,starter,134.82,10,14,tech,47.0,True,False,
696,2023-11-20,free,23.87,3,3,education,32.0,True,True,31.0
697,2023-09-15,starter,151.76,5,10,education,,True,True,61.0
698,2023-06-25,starter,23.12,5,2,education,38.0,True,False,
699,2023-05-04,starter,306.0,4,14,healthcare,,False,False,
700,2023-08-29,free,27.45,3,5,healthcare,16.0,True,True,90.0
701,2023-12-28,free,6.44,5,1,tech,41.0,True,False,
702,2022-09-17,free,37.39,7,5,education,,True,True,291.0
703,2022-07-27,professional,260.11,2,14,finance,55.0,False,False,
704,2023-06-06,professional,282.07,4,33,tech,59.0,True,False,
705,2022-12-25,free,30.69,3,3,tech,32.0,False,True,321.0
706,2023-09-19,professional,206.21,8,20,healthcare,,True,True,76.0
707,2023-04-23,starter,32.59,3,10,healthcare,95.0,True,False,
708,2022-12-31,starter,47.2,5,4,tech,89.0,True,False,
709,2022-03-27,free,14.02,2,1,retail,,True,False,
710,2023-09-16,starter,99.73,0,9,finance,94.0,True,False,
711,2023-02-24,free,13.35,7,1,finance,44.0,False,False,
712,2023-11-19,free,49.2,9,3,tech,28.0,True,True,36.0
713,2022-01-22,free,42.07,5,5,finance,39.0,True,True,310.0
714,2023-06-03,starter,87.0,5,4,healthcare,81.0,True,False,
715,2022-03-11,professional,412.17,3,48,healthcare,60.0,True,False,
716,2022-12-14,professional,552.53,0,48,finance,88.0,True,False,
717,2022-12-19,starter,79.96,0,12,healthcare,64.0,True,False,
718,2022-09-24,starter,62.87,4,10,education,32.0,True,False,
719,2022-03-27,starter,10.96,3,2,education,80.0,True,False,
720,2022-05-24,free,34.03,1,5,education,84.0,True,False,
721,2022-08-20,free,11.9,9,3,healthcare,,True,True,353.0
722,2022-05-15,starter,196.18,0,12,retail,35.0,True,False,
723,2022-06-15,professional,267.29,6,30,healthcare,56.0,True,False,
724,2022-06-12,starter,38.17,0,7,healthcare,73.0,True,False,
725,2023-12-06,enterprise,995.24,19,107,education,58.0,True,False,
726,2023-06-22,free,32.72,2,3,retail,,True,True,110.0
727,2023-10-03,free,71.13,3,5,education,18.0,False,True,35.0
728,2022-05-07,starter,39.87,3,14,finance,29.0,False,True,526.0
729,2022-06-21,professional,146.87,5,23,retail,72.0,True,False,
730,2022-07-09,professional,318.18,9,33,retail,,True,True,466.0
731,2022-05-02,starter,109.19,4,14,tech,56.0,True,False,
732,2022-01-08,starter,77.0,7,11,finance,40.0,True,False,
733,2023-05-29,starter,21.65,0,3,retail,46.0,True,False,
734,2022-06-03,free,63.25,1,4,tech,7.0,False,True,265.0
735,2023-06-27,free,76.4,4,4,education,,True,True,130.0
736,2022-05-05,starter,20.86,9,7,education,39.0,False,False,
737,2022-01-12,free,5.55,4,1,education,54.0,True,False,
738,2023-07-23,enterprise,288.77,19,31,tech,97.0,True,False,
739,2022-06-29,starter,207.45,3,12,tech,21.0,True,True,348.0
740,2023-11-29,starter,38.86,4,11,tech,30.0,True,True,32.0
741,2022-11-22,free,18.05,3,4,finance,,True,True,288.0
742,2023-09-29,professional,44.09,7,5,healthcare,86.0,False,False,
743,2022-08-16,professional,42.76,4,18,education,47.0,True,False,
744,2023-02-11,starter,176.1,4,12,tech,,True,False,
745,2022-12-20,professional,91.62,4,6,tech,56.0,True,False,
746,2022-05-18,professional,422.46,3,46,education,88.0,True,False,
747,2022-05-12,free,15.44,9,3,healthcare,70.0,False,False,
748,2023-08-16,starter,40.03,5,8,retail,48.0,True,False,
749,2023-09-23,starter,92.76,4,7,tech,,False,True,39.0
750,2023-02-21,starter,9.31,6,2,retail,58.0,True,False,
751,2023-02-20,starter,132.61,2,12,education,39.0,True,False,
