date,station_id,station_name,daily_riders,avg_temp_f,precipitation_inches,is_holiday,day_of_week,nearby_events,construction_nearby,fare_zone
2022-11-19,STN001,Downtown Hub,4106,36.3,0.01,False,Saturday,0,False,1
2022-11-20,STN001,Downtown Hub,2765,43.1,0.02,False,Sunday,0,True,1
2022-11-21,STN001,Downtown Hub,7067,26.2,0.03,False,Monday,1,False,1
2022-11-22,STN001,Downtown Hub,6306,34.5,0.05,False,Tuesday,1,True,1
2022-11-23,STN001,Downtown Hub,7875,31.7,0.2,False,Wednesday,1,False,1
2022-11-24,STN001,Downtown Hub,7139,50.3,0.03,False,Thursday,0,False,1
2022-11-25,STN001,Downtown Hub,5532,42.7,0.05,False,Friday,1,True,1
2022-11-26,STN001,Downtown Hub,4007,52.7,0.02,False,Saturday,0,False,1
2022-11-27,STN001,Downtown Hub,4090,47.2,0.02,False,Sunday,0,False,1
2022-11-28,STN001,Downtown Hub,7001,42.2,0.01,False,Monday,0,False,1
2022-11-29,STN001,Downtown Hub,6886,42.3,0.03,False,Tuesday,0,True,1
2022-11-30,STN001,Downtown Hub,7708,56.8,0.08,False,Wednesday,0,False,1
2022-12-01,STN001,Downtown Hub,8375,58.7,0.13,False,Thursday,1,False,1
2022-12-02,STN001,Downtown Hub,7126,50.6,0.0,False,Friday,0,False,1
2022-12-03,STN001,Downtown Hub,4279,47.2,0.08,False,Saturday,0,False,1
2022-12-04,STN001,Downtown Hub,3886,41.5,0.01,False,Sunday,0,False,1
2022-12-05,STN001,Downtown Hub,6841,47.3,0.04,False,Monday,0,False,1
2022-12-06,STN001,Downtown Hub,6875,41.4,0.1,False,Tuesday,1,False,1
2022-12-07,STN001,Downtown Hub,8346,48.3,0.02,False,Wednesday,0,False,1
2022-12-08,STN001,Downtown Hub,7078,53.9,0.05,False,Thursday,0,False,1
2022-12-09,STN001,Downtown Hub,6018,51.9,0.04,False,Friday,0,True,1
2022-12-10,STN001,Downtown Hub,5276,46.4,0.0,False,Saturday,0,False,1
2022-12-11,STN001,Downtown Hub,2577,44.1,0.14,False,Sunday,0,True,1
2022-12-12,STN001,Downtown Hub,7327,48.0,0.03,False,Monday,0,False,1
2022-12-13,STN001,Downtown Hub,7447,35.1,0.05,False,Tuesday,0,False,1
2022-12-14,STN001,Downtown Hub,7114,49.3,0.03,False,Wednesday,1,True,1
2022-12-15,STN001,Downtown Hub,7418,32.5,0.0,False,Thursday,1,False,1
2022-12-16,STN001,Downtown Hub,8830,56.0,0.01,False,Friday,0,False,1
2022-12-17,STN001,Downtown Hub,4342,52.5,0.07,False,Saturday,0,False,1
2022-12-18,STN001,Downtown Hub,3364,55.6,0.01,False,Sunday,0,False,1
2022-12-19,STN001,Downtown Hub,7827,51.0,0.01,False,Monday,1,False,1
2022-12-20,STN001,Downtown Hub,6134,78.6,0.02,False,Tuesday,0,True,1
2022-12-21,STN001,Downtown Hub,5690,66.7,0.08,False,Wednesday,1,True,1
2022-12-22,STN001,Downtown Hub,8442,53.9,0.05,False,Thursday,0,False,1
2022-12-23,STN001,Downtown Hub,6429,52.2,0.0,False,Friday,0,False,1
2022-12-24,STN001,Downtown Hub,3065,48.6,0.04,True,Saturday,1,False,1
2022-12-25,STN001,Downtown Hub,2164,40.8,0.03,True,Sunday,2,False,1
2022-12-26,STN001,Downtown Hub,7058,46.1,0.02,False,Monday,0,False,1
2022-12-27,STN001,Downtown Hub,6991,49.3,0.01,False,Tuesday,1,False,1
2022-12-28,STN001,Downtown Hub,7983,58.5,0.09,False,Wednesday,0,False,1
2022-12-29,STN001,Downtown Hub,7358,63.6,0.03,False,Thursday,0,False,1
2022-12-30,STN001,Downtown Hub,7850,51.2,0.03,False,Friday,0,False,1
2022-12-31,STN001,Downtown Hub,3541,55.2,0.02,False,Saturday,0,True,1
2023-01-01,STN001,Downtown Hub,2167,55.0,0.07,True,Sunday,1,False,1
2023-01-02,STN001,Downtown Hub,6418,61.9,0.04,False,Monday,1,False,1
2023-01-03,STN001,Downtown Hub,6908,36.4,0.01,False,Tuesday,0,False,1
2023-01-04,STN001,Downtown Hub,7631,62.2,0.09,False,Wednesday,1,False,1
2023-01-05,STN001,Downtown Hub,9482,43.9,0.16,False,Thursday,0,False,1
2023-01-06,STN001,Downtown Hub,7594,51.2,0.16,False,Friday,0,False,1
2023-01-07,STN001,Downtown Hub,3669,58.4,0.03,False,Saturday,1,True,1
2023-01-08,STN001,Downtown Hub,3949,65.7,0.01,False,Sunday,0,False,1
2023-01-09,STN001,Downtown Hub,9192,48.6,0.06,False,Monday,0,False,1
2023-01-10,STN001,Downtown Hub,7269,62.0,0.05,False,Tuesday,0,False,1
2023-01-11,STN001,Downtown Hub,7195,56.0,0.08,False,Wednesday,0,False,1
2023-01-12,STN001,Downtown Hub,8291,52.2,0.02,False,Thursday,0,False,1
2023-01-13,STN001,Downtown Hub,4593,47.1,0.07,False,Friday,0,True,1
2023-01-14,STN001,Downtown Hub,4720,56.2,0.04,False,Saturday,0,False,1
2023-01-15,STN001,Downtown Hub,4093,67.3,0.01,False,Sunday,0,False,1
2023-01-16,STN001,Downtown Hub,7871,61.9,0.09,False,Monday,0,False,1
2023-01-17,STN001,Downtown Hub,7296,61.6,0.12,False,Tuesday,0,False,1
2023-01-18,STN001,Downtown Hub,7931,72.2,0.03,False,Wednesday,0,False,1
2023-01-19,STN001,Downtown Hub,8328,66.8,0.1,False,Thursday,1,False,1
2023-01-20,STN001,Downtown Hub,5803,57.6,0.05,False,Friday,0,True,1
2023-01-21,STN001,Downtown Hub,4401,72.2,0.0,False,Saturday,0,False,1
2023-01-22,STN001,Downtown Hub,4374,67.6,0.01,False,Sunday,0,False,1
2023-01-23,STN001,Downtown Hub,8413,58.5,0.0,False,Monday,1,False,1
2023-01-24,STN001,Downtown Hub,8607,58.9,0.06,False,Tuesday,0,False,1
2023-01-25,STN001,Downtown Hub,8199,63.3,0.11,False,Wednesday,0,False,1
2023-01-26,STN001,Downtown Hub,9120,55.0,0.01,False,Thursday,0,False,1
2023-01-27,STN001,Downtown Hub,8379,81.8,0.08,False,Friday,1,False,1
2023-01-28,STN001,Downtown Hub,4737,65.4,0.09,False,Saturday,0,False,1
2023-01-29,STN001,Downtown Hub,3780,65.0,0.03,False,Sunday,0,False,1
2023-01-30,STN001,Downtown Hub,8222,86.4,0.03,False,Monday,0,False,1
2023-01-31,STN001,Downtown Hub,8219,63.6,0.0,False,Tuesday,0,False,1
2023-02-01,STN001,Downtown Hub,8061,57.1,0.17,False,Wednesday,0,False,1
2023-02-02,STN001,Downtown Hub,7923,72.7,0.06,False,Thursday,0,False,1
2023-02-03,STN001,Downtown Hub,8368,70.3,0.0,False,Friday,0,False,1
2023-02-04,STN001,Downtown Hub,4650,70.4,0.15,False,Saturday,0,False,1
2023-02-05,STN001,Downtown Hub,3982,54.7,0.11,False,Sunday,1,False,1
2023-02-06,STN001,Downtown Hub,7218,51.8,0.02,False,Monday,1,False,1
2023-02-07,STN001,Downtown Hub,7157,56.0,0.01,False,Tuesday,0,False,1
2023-02-08,STN001,Downtown Hub,10220,77.7,0.02,False,Wednesday,0,False,1
2023-02-09,STN001,Downtown Hub,7714,71.6,0.04,False,Thursday,0,False,1
2023-02-10,STN001,Downtown Hub,9235,60.8,0.03,False,Friday,0,False,1
2023-02-11,STN001,Downtown Hub,4785,71.2,0.01,False,Saturday,0,False,1
2023-02-12,STN001,Downtown Hub,3887,66.1,0.02,False,Sunday,0,False,1
2023-02-13,STN001,Downtown Hub,8592,69.4,0.01,False,Monday,0,False,1
2023-02-14,STN001,Downtown Hub,7723,71.6,0.07,False,Tuesday,0,False,1
2023-02-15,STN001,Downtown Hub,7544,64.3,0.01,False,Wednesday,0,False,1
2023-02-16,STN001,Downtown Hub,7967,68.8,0.21,False,Thursday,0,False,1
2023-02-17,STN001,Downtown Hub,7880,93.1,0.01,False,Friday,0,False,1
2023-02-18,STN001,Downtown Hub,3692,74.9,0.11,False,Saturday,0,True,1
2023-02-19,STN001,Downtown Hub,2985,87.8,0.04,False,Sunday,1,True,1
2023-02-20,STN001,Downtown Hub,5904,81.1,0.01,False,Monday,0,True,1
2023-02-21,STN001,Downtown Hub,5922,71.4,0.02,False,Tuesday,0,True,1
2023-02-22,STN001,Downtown Hub,8116,78.1,0.06,False,Wednesday,1,False,1
2023-02-23,STN001,Downtown Hub,7988,77.9,0.05,False,Thursday,0,False,1
2023-02-24,STN001,Downtown Hub,8111,68.8,0.06,False,Friday,0,False,1
2023-02-25,STN001,Downtown Hub,4166,59.6,0.19,False,Saturday,0,False,1
2023-02-26,STN001,Downtown Hub,4326,66.8,0.08,False,Sunday,0,False,1
2023-02-27,STN001,Downtown Hub,7189,65.3,0.11,False,Monday,2,False,1
2023-02-28,STN001,Downtown Hub,5567,75.8,0.05,False,Tuesday,0,True,1
2023-03-01,STN001,Downtown Hub,7931,74.5,0.04,False,Wednesday,0,False,1
2023-03-02,STN001,Downtown Hub,7315,74.4,0.04,False,Thursday,0,False,1
2023-03-03,STN001,Downtown Hub,7592,64.8,0.01,False,Friday,1,False,1
2023-03-04,STN001,Downtown Hub,4390,62.1,0.01,False,Saturday,0,False,1
2023-03-05,STN001,Downtown Hub,3780,71.4,0.02,False,Sunday,0,False,1
2023-03-06,STN001,Downtown Hub,7880,77.4,0.01,False,Monday,0,False,1
2023-03-07,STN001,Downtown Hub,7711,75.3,0.01,False,Tuesday,0,False,1
2023-03-08,STN001,Downtown Hub,7325,75.7,0.01,False,Wednesday,2,False,1
2023-03-09,STN001,Downtown Hub,5353,71.6,0.11,False,Thursday,0,True,1
2023-03-10,STN001,Downtown Hub,7101,76.1,0.03,False,Friday,1,False,1
2023-03-11,STN001,Downtown Hub,4994,66.5,0.1,False,Saturday,0,False,1
2023-03-12,STN001,Downtown Hub,3618,78.7,0.09,False,Sunday,0,False,1
2023-03-13,STN001,Downtown Hub,7142,80.5,0.1,False,Monday,0,False,1
2023-03-14,STN001,Downtown Hub,7623,68.3,0.14,False,Tuesday,0,False,1
2023-03-15,STN001,Downtown Hub,9958,80.2,0.02,False,Wednesday,0,False,1
2023-03-16,STN001,Downtown Hub,7261,79.9,0.14,False,Thursday,0,False,1
2023-03-17,STN001,Downtown Hub,10122,74.8,0.02,False,Friday,1,False,1
2023-03-18,STN001,Downtown Hub,5904,87.3,0.02,False,Saturday,0,False,1
2023-03-19,STN001,Downtown Hub,4242,69.4,0.03,False,Sunday,0,False,1
2023-03-20,STN001,Downtown Hub,8208,82.2,0.0,False,Monday,1,False,1
2023-03-21,STN001,Downtown Hub,7591,90.6,0.04,False,Tuesday,0,False,1
2023-03-22,STN001,Downtown Hub,8704,70.2,0.02,False,Wednesday,1,False,1
2023-03-23,STN001,Downtown Hub,8469,73.0,0.0,False,Thursday,0,False,1
2023-03-24,STN001,Downtown Hub,8924,70.4,0.01,False,Friday,1,False,1
2023-03-25,STN001,Downtown Hub,3868,72.9,0.01,False,Saturday,0,True,1
2023-03-26,STN001,Downtown Hub,3827,84.4,0.09,False,Sunday,0,False,1
2023-03-27,STN001,Downtown Hub,8514,73.7,0.03,False,Monday,0,False,1
2023-03-28,STN001,Downtown Hub,8342,73.3,0.03,False,Tuesday,0,False,1
2023-03-29,STN001,Downtown Hub,7689,81.9,0.06,False,Wednesday,0,False,1
2023-03-30,STN001,Downtown Hub,9204,69.4,0.03,False,Thursday,0,False,1
2023-03-31,STN001,Downtown Hub,6544,83.7,0.05,False,Friday,1,False,1
2023-04-01,STN001,Downtown Hub,5229,80.2,0.04,False,Saturday,0,False,1
2023-04-02,STN001,Downtown Hub,3548,64.9,0.04,False,Sunday,0,False,1
2023-04-03,STN001,Downtown Hub,8576,78.9,0.08,False,Monday,0,False,1
2023-04-04,STN001,Downtown Hub,7057,89.6,0.05,False,Tuesday,0,False,1
2023-04-05,STN001,Downtown Hub,5957,74.9,0.03,False,Wednesday,0,True,1
2023-04-06,STN001,Downtown Hub,8557,80.5,0.06,False,Thursday,1,False,1
2023-04-07,STN001,Downtown Hub,7392,86.5,0.05,False,Friday,0,False,1
2023-04-08,STN001,Downtown Hub,4901,82.2,0.23,False,Saturday,2,False,1
2023-04-09,STN001,Downtown Hub,3775,82.5,0.02,False,Sunday,0,False,1
2023-04-10,STN001,Downtown Hub,10393,83.7,0.1,False,Monday,0,False,1
2023-04-11,STN001,Downtown Hub,8746,74.5,0.0,False,Tuesday,1,False,1
2023-04-12,STN001,Downtown Hub,6728,88.0,0.06,False,Wednesday,1,True,1
2023-04-13,STN001,Downtown Hub,6725,74.9,0.07,False,Thursday,0,True,1
2023-04-14,STN001,Downtown Hub,8470,61.7,0.08,False,Friday,1,False,1
2023-04-15,STN001,Downtown Hub,3959,85.8,0.04,False,Saturday,1,True,1
2023-04-16,STN001,Downtown Hub,3300,93.1,0.01,False,Sunday,1,False,1
2023-04-17,STN001,Downtown Hub,8178,80.0,0.04,False,Monday,0,False,1
2023-04-18,STN001,Downtown Hub,7777,77.6,0.12,False,Tuesday,0,False,1
2023-04-19,STN001,Downtown Hub,7506,92.1,0.03,False,Wednesday,0,False,1
2023-04-20,STN001,Downtown Hub,6185,78.5,0.01,False,Thursday,0,True,1
2023-04-21,STN001,Downtown Hub,8331,77.6,0.13,False,Friday,0,False,1
2023-04-22,STN001,Downtown Hub,5125,83.0,0.02,False,Saturday,1,False,1
2023-04-23,STN001,Downtown Hub,2966,55.0,0.04,False,Sunday,1,True,1
2023-04-24,STN001,Downtown Hub,8006,77.4,0.05,False,Monday,0,False,1
2023-04-25,STN001,Downtown Hub,6133,71.3,0.02,False,Tuesday,0,True,1
2023-04-26,STN001,Downtown Hub,6124,86.7,0.04,False,Wednesday,0,True,1
2023-04-27,STN001,Downtown Hub,7316,74.7,0.04,False,Thursday,1,False,1
2023-04-28,STN001,Downtown Hub,7343,76.1,0.0,False,Friday,0,False,1
2023-04-29,STN001,Downtown Hub,4835,62.1,0.03,False,Saturday,0,False,1
2023-04-30,STN001,Downtown Hub,4049,73.3,0.07,False,Sunday,1,False,1
2023-05-01,STN001,Downtown Hub,6933,80.1,0.02,False,Monday,0,False,1
2023-05-02,STN001,Downtown Hub,5122,72.3,0.03,False,Tuesday,0,True,1
2023-05-03,STN001,Downtown Hub,7309,68.2,0.15,False,Wednesday,0,False,1
2023-05-04,STN001,Downtown Hub,7622,83.0,0.04,False,Thursday,0,False,1
2023-05-05,STN001,Downtown Hub,5795,77.3,0.01,False,Friday,0,True,1
2023-05-06,STN001,Downtown Hub,6198,68.4,0.01,False,Saturday,0,False,1
2023-05-07,STN001,Downtown Hub,3669,76.6,0.01,False,Sunday,0,False,1
2023-05-08,STN001,Downtown Hub,7655,70.4,0.0,False,Monday,0,False,1
2023-05-09,STN001,Downtown Hub,5872,73.3,0.01,False,Tuesday,1,True,1
2023-05-10,STN001,Downtown Hub,7931,75.0,0.03,False,Wednesday,0,False,1
2023-05-11,STN001,Downtown Hub,7800,80.2,0.03,False,Thursday,0,False,1
2023-05-12,STN001,Downtown Hub,5916,66.4,0.04,False,Friday,0,True,1
2023-05-13,STN001,Downtown Hub,4998,74.9,0.09,False,Saturday,1,False,1
2023-05-14,STN001,Downtown Hub,3900,81.5,0.01,False,Sunday,0,False,1
2023-05-15,STN001,Downtown Hub,7869,74.5,0.09,False,Monday,1,False,1
2023-05-16,STN001,Downtown Hub,8054,81.3,0.04,False,Tuesday,0,False,1
2023-05-17,STN001,Downtown Hub,6757,85.8,0.01,False,Wednesday,0,False,1
2023-05-18,STN001,Downtown Hub,8713,62.8,0.0,False,Thursday,1,False,1
2023-05-19,STN001,Downtown Hub,7206,85.4,0.01,False,Friday,0,True,1
2023-05-20,STN001,Downtown Hub,5239,73.1,0.03,False,Saturday,0,False,1
2023-05-21,STN001,Downtown Hub,4184,71.2,0.01,False,Sunday,0,False,1
2023-05-22,STN001,Downtown Hub,8687,70.4,0.0,False,Monday,0,False,1
2023-05-23,STN001,Downtown Hub,8538,62.1,0.04,False,Tuesday,0,False,1
2023-05-24,STN001,Downtown Hub,7464,73.9,0.01,False,Wednesday,1,False,1
2023-05-25,STN001,Downtown Hub,7669,62.2,0.08,False,Thursday,1,False,1
2023-05-26,STN001,Downtown Hub,8102,72.1,0.0,False,Friday,0,False,1
2023-05-27,STN001,Downtown Hub,4825,70.7,0.04,False,Saturday,1,False,1
2023-05-28,STN001,Downtown Hub,4191,73.4,0.03,False,Sunday,0,False,1
2023-05-29,STN001,Downtown Hub,7129,70.9,0.15,False,Monday,0,False,1
2023-05-30,STN001,Downtown Hub,8356,66.8,0.01,False,Tuesday,0,False,1
2023-05-31,STN001,Downtown Hub,6906,59.8,0.01,False,Wednesday,0,False,1
2023-06-01,STN001,Downtown Hub,6405,75.2,0.03,False,Thursday,0,False,1
2023-06-02,STN001,Downtown Hub,8729,57.2,0.01,False,Friday,0,False,1
2023-06-03,STN001,Downtown Hub,4287,60.6,0.01,False,Saturday,0,False,1
2023-06-04,STN001,Downtown Hub,4097,63.3,0.01,False,Sunday,0,False,1
2023-06-05,STN001,Downtown Hub,8095,59.9,0.01,False,Monday,0,False,1
2023-06-06,STN001,Downtown Hub,8531,58.2,0.03,False,Tuesday,1,False,1
2023-06-07,STN001,Downtown Hub,7990,70.1,0.01,False,Wednesday,0,False,1
2023-06-08,STN001,Downtown Hub,7826,57.8,0.07,False,Thursday,0,False,1
2023-06-09,STN001,Downtown Hub,7603,72.7,0.0,False,Friday,0,False,1
2023-06-10,STN001,Downtown Hub,4517,64.4,0.08,False,Saturday,0,False,1
2023-06-11,STN001,Downtown Hub,4049,55.0,0.01,False,Sunday,0,False,1
2023-06-12,STN001,Downtown Hub,7076,83.2,0.01,False,Monday,0,False,1
2023-06-13,STN001,Downtown Hub,6275,58.9,0.04,False,Tuesday,1,False,1
2023-06-14,STN001,Downtown Hub,5948,65.6,0.01,False,Wednesday,1,True,1
2023-06-15,STN001,Downtown Hub,7899,48.5,0.02,False,Thursday,0,False,1
2023-06-16,STN001,Downtown Hub,7736,61.0,0.08,False,Friday,0,False,1
2023-06-17,STN001,Downtown Hub,5079,68.3,0.01,False,Saturday,0,False,1
2023-06-18,STN001,Downtown Hub,3731,47.4,0.02,False,Sunday,0,False,1
2023-06-19,STN001,Downtown Hub,5578,75.6,0.1,False,Monday,0,True,1
2023-06-20,STN001,Downtown Hub,7723,56.7,0.1,False,Tuesday,0,False,1
2023-06-21,STN001,Downtown Hub,7346,54.3,0.13,False,Wednesday,1,False,1
2023-06-22,STN001,Downtown Hub,8225,57.0,0.0,False,Thursday,0,False,1
2023-06-23,STN001,Downtown Hub,7722,58.7,0.05,False,Friday,0,False,1
2023-06-24,STN001,Downtown Hub,4839,55.3,0.02,False,Saturday,0,False,1
2023-06-25,STN001,Downtown Hub,3746,66.5,0.08,False,Sunday,0,False,1
2023-06-26,STN001,Downtown Hub,7042,60.0,0.11,False,Monday,0,False,1
2023-06-27,STN001,Downtown Hub,7268,53.3,0.04,False,Tuesday,1,False,1
2023-06-28,STN001,Downtown Hub,8943,52.0,0.06,False,Wednesday,2,False,1
2023-06-29,STN001,Downtown Hub,8416,45.4,0.07,False,Thursday,0,False,1
2023-06-30,STN001,Downtown Hub,7944,52.0,0.1,False,Friday,2,False,1
2023-07-01,STN001,Downtown Hub,4608,59.4,0.09,False,Saturday,1,False,1
2023-07-02,STN001,Downtown Hub,4361,42.9,0.05,False,Sunday,0,False,1
2023-07-03,STN001,Downtown Hub,6480,42.3,0.05,False,Monday,0,False,1
2023-07-04,STN001,Downtown Hub,4257,67.8,0.16,True,Tuesday,0,False,1
2023-07-05,STN001,Downtown Hub,6125,45.9,0.16,False,Wednesday,0,False,1
2023-07-06,STN001,Downtown Hub,8380,48.0,0.0,False,Thursday,0,False,1
2023-07-07,STN001,Downtown Hub,6782,49.6,0.01,False,Friday,0,False,1
2023-07-08,STN001,Downtown Hub,4410,40.8,0.02,False,Saturday,0,False,1
2023-07-09,STN001,Downtown Hub,3780,57.2,0.01,False,Sunday,0,False,1
2023-07-10,STN001,Downtown Hub,8423,27.0,0.03,False,Monday,0,False,1
2023-07-11,STN001,Downtown Hub,5729,51.0,0.09,False,Tuesday,1,True,1
2023-07-12,STN001,Downtown Hub,7463,69.3,0.15,False,Wednesday,0,False,1
2023-07-13,STN001,Downtown Hub,8100,63.5,0.0,False,Thursday,0,False,1
2023-07-14,STN001,Downtown Hub,8404,45.7,0.02,False,Friday,0,False,1
2023-07-15,STN001,Downtown Hub,4361,47.8,0.13,False,Saturday,0,False,1
2023-07-16,STN001,Downtown Hub,3666,42.1,0.03,False,Sunday,0,False,1
2023-07-17,STN001,Downtown Hub,7890,37.9,0.07,False,Monday,0,False,1
2023-07-18,STN001,Downtown Hub,7925,60.5,0.07,False,Tuesday,0,False,1
2023-07-19,STN001,Downtown Hub,8214,50.6,0.02,False,Wednesday,0,False,1
2023-07-20,STN001,Downtown Hub,7650,39.9,0.1,False,Thursday,0,False,1
2023-07-21,STN001,Downtown Hub,8493,33.3,0.02,False,Friday,2,False,1
2023-07-22,STN001,Downtown Hub,4848,47.0,0.0,False,Saturday,1,False,1
2023-07-23,STN001,Downtown Hub,4030,36.7,0.03,False,Sunday,0,False,1
2023-07-24,STN001,Downtown Hub,6125,40.7,0.14,False,Monday,1,True,1
2023-07-25,STN001,Downtown Hub,5633,44.9,0.04,False,Tuesday,0,True,1
2023-07-26,STN001,Downtown Hub,6870,54.1,0.03,False,Wednesday,1,False,1
2023-07-27,STN001,Downtown Hub,6860,45.6,0.15,False,Thursday,0,False,1
2023-07-28,STN001,Downtown Hub,7569,43.4,0.03,False,Friday,0,False,1
2023-07-29,STN001,Downtown Hub,4151,51.8,0.14,False,Saturday,2,False,1
2023-07-30,STN001,Downtown Hub,3202,41.3,0.03,False,Sunday,1,True,1
2023-07-31,STN001,Downtown Hub,5971,26.1,0.01,False,Monday,0,True,1
2023-08-01,STN001,Downtown Hub,7844,41.7,0.28,False,Tuesday,0,False,1
2023-08-02,STN001,Downtown Hub,8176,46.1,0.03,False,Wednesday,0,False,1
2023-08-03,STN001,Downtown Hub,7923,37.8,0.0,False,Thursday,0,False,1
2023-08-04,STN001,Downtown Hub,7310,36.7,0.2,False,Friday,1,False,1
2023-08-05,STN001,Downtown Hub,4499,39.0,0.02,False,Saturday,0,False,1
2023-08-06,STN001,Downtown Hub,3546,36.9,0.06,False,Sunday,0,False,1
2023-08-07,STN001,Downtown Hub,7515,52.8,0.01,False,Monday,0,False,1
2023-08-08,STN001,Downtown Hub,7959,35.3,0.07,False,Tuesday,1,False,1
2023-08-09,STN001,Downtown Hub,7346,42.2,0.05,False,Wednesday,0,False,1
2023-08-10,STN001,Downtown Hub,5455,42.4,0.06,False,Thursday,1,True,1
2023-08-11,STN001,Downtown Hub,8052,35.8,0.04,False,Friday,0,False,1
2023-08-12,STN001,Downtown Hub,4558,39.9,0.01,False,Saturday,0,False,1
2023-08-13,STN001,Downtown Hub,3658,27.8,0.01,False,Sunday,0,False,1
2023-08-14,STN001,Downtown Hub,7009,43.8,0.06,False,Monday,0,False,1
2023-08-15,STN001,Downtown Hub,8265,27.9,0.0,False,Tuesday,0,False,1
2023-08-16,STN001,Downtown Hub,7437,35.1,0.12,False,Wednesday,1,False,1
2023-08-17,STN001,Downtown Hub,7148,37.8,0.08,False,Thursday,1,False,1
2023-08-18,STN001,Downtown Hub,7992,29.3,0.22,False,Friday,0,False,1
2023-08-19,STN001,Downtown Hub,4248,42.9,0.13,False,Saturday,0,False,1
2023-08-20,STN001,Downtown Hub,3521,31.9,0.04,False,Sunday,0,False,1
2023-08-21,STN001,Downtown Hub,7719,35.8,0.01,False,Monday,1,False,1
2023-08-22,STN001,Downtown Hub,7634,37.1,0.07,False,Tuesday,0,False,1
2023-08-23,STN001,Downtown Hub,6828,35.6,0.02,False,Wednesday,0,False,1
2023-08-24,STN001,Downtown Hub,7918,39.8,0.01,False,Thursday,0,False,1
2023-08-25,STN001,Downtown Hub,7741,33.7,0.11,False,Friday,0,False,1
2023-08-26,STN001,Downtown Hub,4551,33.4,0.07,False,Saturday,0,False,1
2023-08-27,STN001,Downtown Hub,3538,28.4,0.03,False,Sunday,0,False,1
2023-08-28,STN001,Downtown Hub,5177,31.2,0.05,False,Monday,0,True,1
2023-08-29,STN001,Downtown Hub,7241,56.0,0.01,False,Tuesday,0,False,1
2023-08-30,STN001,Downtown Hub,7565,35.5,0.01,False,Wednesday,0,False,1
2023-08-31,STN001,Downtown Hub,7703,33.7,0.0,False,Thursday,0,False,1
2023-09-01,STN001,Downtown Hub,6864,20.5,0.01,False,Friday,1,False,1
2023-09-02,STN001,Downtown Hub,4057,22.0,0.04,False,Saturday,0,False,1
2023-09-03,STN001,Downtown Hub,4134,42.5,0.03,False,Sunday,0,False,1
2023-09-04,STN001,Downtown Hub,7565,30.8,0.21,False,Monday,0,False,1
2023-09-05,STN001,Downtown Hub,8462,31.9,0.04,False,Tuesday,0,False,1
2023-09-06,STN001,Downtown Hub,8061,44.4,0.1,False,Wednesday,3,False,1
2023-09-07,STN001,Downtown Hub,8419,37.5,0.02,False,Thursday,0,False,1
2023-09-08,STN001,Downtown Hub,7936,41.3,0.03,False,Friday,0,False,1
2023-09-09,STN001,Downtown Hub,4015,36.2,0.16,False,Saturday,0,False,1
2023-09-10,STN001,Downtown Hub,3041,41.5,0.1,False,Sunday,0,False,1
2023-09-11,STN001,Downtown Hub,7248,17.7,0.01,False,Monday,0,True,1
2023-09-12,STN001,Downtown Hub,6645,26.4,0.03,False,Tuesday,0,False,1
2023-09-13,STN001,Downtown Hub,7780,30.0,0.11,False,Wednesday,1,False,1
2023-09-14,STN001,Downtown Hub,6381,22.1,0.02,False,Thursday,1,True,1
2023-09-15,STN001,Downtown Hub,7102,14.4,0.02,False,Friday,0,False,1
2023-09-16,STN001,Downtown Hub,4463,22.4,0.06,False,Saturday,0,False,1
2023-09-17,STN001,Downtown Hub,2928,9.9,0.14,False,Sunday,2,False,1
2023-09-18,STN001,Downtown Hub,7645,32.0,0.02,False,Monday,0,False,1
2023-09-19,STN001,Downtown Hub,7516,31.0,0.03,False,Tuesday,0,False,1
2023-09-20,STN001,Downtown Hub,8692,40.6,0.0,False,Wednesday,1,False,1
2023-09-21,STN001,Downtown Hub,8414,26.9,0.06,False,Thursday,0,False,1
2023-09-22,STN001,Downtown Hub,7626,35.7,0.1,False,Friday,1,False,1
2023-09-23,STN001,Downtown Hub,3519,47.5,0.02,False,Saturday,0,True,1
2023-09-24,STN001,Downtown Hub,4234,34.6,0.06,False,Sunday,0,False,1
2023-09-25,STN001,Downtown Hub,6815,24.5,0.05,False,Monday,0,False,1
2023-09-26,STN001,Downtown Hub,7665,45.9,0.02,False,Tuesday,0,False,1
2023-09-27,STN001,Downtown Hub,7678,40.3,0.03,False,Wednesday,2,False,1
2023-09-28,STN001,Downtown Hub,7841,39.4,0.01,False,Thursday,0,False,1
2023-09-29,STN001,Downtown Hub,8797,35.0,0.0,False,Friday,0,False,1
2023-09-30,STN001,Downtown Hub,4912,35.9,0.03,False,Saturday,0,False,1
2023-10-01,STN001,Downtown Hub,3984,27.8,0.03,False,Sunday,0,False,1
2023-10-02,STN001,Downtown Hub,6985,25.1,0.01,False,Monday,0,False,1
2023-10-03,STN001,Downtown Hub,8169,44.8,0.03,False,Tuesday,2,False,1
2023-10-04,STN001,Downtown Hub,7189,27.8,0.01,False,Wednesday,1,True,1
